soldierId,bestSoldierPerc
14682.0,4.0
113566.0,4.0
12453.0,3.0
39989.0,4.0
92152.0,4.0
4990.0,3.0
27612.0,1.0
69203.0,1.0
42752.0,3.0
88896.0,1.0
33103.0,3.0
92070.0,1.0
45260.0,2.0
72602.0,2.0
3644.0,1.0
34528.0,4.0
97673.0,1.0
112953.0,2.0
92456.0,2.0
94705.0,3.0
28957.0,1.0
114739.0,2.0
113055.0,3.0
82322.0,4.0
136505.0,4.0
25617.0,1.0
98218.0,3.0
24059.0,4.0
100887.0,1.0
31300.0,4.0
110549.0,2.0
47492.0,1.0
15281.0,2.0
36669.0,2.0
103228.0,1.0
91549.0,2.0
4943.0,2.0
110097.0,2.0
98999.0,4.0
105800.0,3.0
73741.0,4.0
113806.0,1.0
9436.0,1.0
68366.0,1.0
112390.0,3.0
36642.0,4.0
77051.0,3.0
43077.0,3.0
34489.0,3.0
86276.0,4.0
2756.0,3.0
102611.0,3.0
106620.0,2.0
70864.0,1.0
1923.0,1.0
106516.0,4.0
8556.0,4.0
78216.0,4.0
137893.0,3.0
47626.0,4.0
29476.0,4.0
41058.0,4.0
18329.0,3.0
4678.0,3.0
36944.0,4.0
87201.0,1.0
74452.0,1.0
8361.0,1.0
72095.0,2.0
23188.0,2.0
106527.0,3.0
907.0,3.0
101490.0,1.0
79539.0,4.0
24442.0,3.0
114201.0,2.0
15674.0,1.0
103631.0,3.0
21968.0,3.0
115837.0,3.0
70644.0,2.0
43123.0,2.0
111866.0,2.0
1691.0,1.0
22317.0,3.0
75944.0,3.0
111899.0,4.0
104701.0,1.0
101397.0,3.0
83907.0,4.0
30820.0,4.0
139260.0,1.0
82432.0,1.0
102032.0,1.0
23154.0,2.0
110417.0,1.0
104789.0,1.0
112991.0,1.0
115496.0,4.0
42202.0,4.0
108509.0,1.0
15567.0,1.0
25666.0,2.0
45064.0,2.0
18577.0,1.0
109349.0,1.0
7774.0,4.0
1093.0,1.0
91083.0,4.0
21080.0,4.0
103477.0,3.0
1791.0,4.0
96196.0,3.0
41236.0,1.0
80227.0,2.0
44175.0,1.0
5377.0,2.0
137785.0,4.0
9983.0,1.0
27276.0,4.0
20461.0,3.0
26988.0,3.0
39021.0,1.0
73798.0,2.0
25948.0,1.0
12608.0,2.0
102803.0,4.0
25469.0,3.0
93516.0,3.0
90762.0,1.0
79356.0,4.0
11227.0,4.0
37629.0,3.0
94340.0,3.0
31435.0,3.0
12005.0,3.0
81395.0,4.0
27914.0,1.0
137734.0,4.0
77905.0,4.0
24308.0,2.0
93954.0,4.0
108294.0,4.0
7757.0,4.0
81884.0,3.0
25297.0,1.0
39375.0,1.0
74443.0,1.0
87986.0,1.0
114645.0,4.0
472.0,1.0
34305.0,4.0
112736.0,1.0
86018.0,2.0
29501.0,1.0
108563.0,2.0
34360.0,1.0
72819.0,1.0
84543.0,3.0
74170.0,2.0
16323.0,1.0
9102.0,3.0
137675.0,2.0
89418.0,4.0
43346.0,2.0
7054.0,4.0
16370.0,1.0
104318.0,1.0
140577.0,4.0
30617.0,3.0
95359.0,4.0
72393.0,3.0
79979.0,3.0
33497.0,1.0
25968.0,2.0
101749.0,1.0
72997.0,1.0
32943.0,1.0
19560.0,2.0
15614.0,3.0
6060.0,1.0
112754.0,1.0
70763.0,2.0
85877.0,2.0
94682.0,4.0
119.0,1.0
16545.0,1.0
20748.0,4.0
2966.0,4.0
93216.0,1.0
99285.0,2.0
80256.0,3.0
34284.0,4.0
82639.0,4.0
75125.0,3.0
103339.0,4.0
69370.0,2.0
103681.0,2.0
5791.0,3.0
45128.0,4.0
109556.0,3.0
100001.0,4.0
22157.0,1.0
81138.0,1.0
38500.0,1.0
108444.0,2.0
12862.0,4.0
28346.0,4.0
110788.0,2.0
101322.0,1.0
39326.0,4.0
27105.0,1.0
46247.0,2.0
46072.0,4.0
42878.0,4.0
41758.0,4.0
107727.0,3.0
103521.0,1.0
15117.0,1.0
70007.0,1.0
89253.0,2.0
572.0,3.0
9852.0,1.0
20932.0,1.0
29792.0,1.0
47218.0,2.0
5143.0,4.0
1716.0,1.0
5132.0,3.0
101764.0,2.0
87860.0,3.0
80853.0,1.0
109312.0,3.0
81220.0,2.0
94248.0,3.0
35007.0,1.0
44372.0,3.0
91087.0,1.0
113482.0,4.0
10488.0,4.0
11022.0,3.0
139159.0,4.0
41535.0,3.0
31647.0,4.0
112236.0,4.0
111338.0,2.0
72637.0,3.0
112898.0,2.0
105586.0,3.0
30831.0,1.0
959.0,1.0
86649.0,2.0
95154.0,2.0
141.0,3.0
45578.0,4.0
68518.0,2.0
73586.0,1.0
45853.0,3.0
34009.0,1.0
84712.0,1.0
85901.0,3.0
10414.0,4.0
13945.0,1.0
83298.0,1.0
90808.0,4.0
108255.0,2.0
44956.0,1.0
29174.0,2.0
109079.0,1.0
27092.0,1.0
78117.0,3.0
104086.0,3.0
9628.0,2.0
97479.0,1.0
45191.0,1.0
81259.0,2.0
99639.0,1.0
2845.0,1.0
11879.0,4.0
97941.0,3.0
81962.0,2.0
85941.0,1.0
79746.0,3.0
40111.0,2.0
22716.0,2.0
103211.0,2.0
113157.0,3.0
89132.0,2.0
18055.0,1.0
82510.0,1.0
15011.0,1.0
108913.0,4.0
111617.0,1.0
28303.0,1.0
31292.0,3.0
93778.0,2.0
77483.0,1.0
27318.0,3.0
16089.0,1.0
70868.0,4.0
36903.0,3.0
138944.0,4.0
103252.0,4.0
88394.0,4.0
14275.0,4.0
77775.0,2.0
74099.0,2.0
111933.0,1.0
34541.0,1.0
44011.0,1.0
71423.0,3.0
11627.0,3.0
8395.0,1.0
79619.0,2.0
325.0,1.0
47544.0,1.0
97292.0,4.0
13800.0,3.0
70986.0,1.0
43478.0,3.0
104184.0,1.0
46710.0,2.0
28876.0,4.0
79816.0,1.0
45824.0,4.0
7068.0,1.0
83360.0,2.0
90086.0,3.0
29061.0,3.0
138973.0,1.0
81509.0,4.0
94672.0,4.0
71525.0,1.0
37890.0,2.0
79782.0,2.0
74828.0,1.0
86366.0,4.0
35128.0,3.0
21056.0,1.0
87451.0,3.0
29594.0,2.0
89022.0,2.0
32068.0,4.0
85395.0,2.0
34789.0,2.0
80192.0,3.0
94539.0,4.0
101840.0,3.0
109532.0,4.0
77525.0,3.0
15133.0,2.0
4073.0,1.0
115907.0,2.0
19493.0,4.0
33942.0,2.0
45078.0,1.0
78693.0,2.0
8127.0,1.0
44207.0,2.0
94457.0,4.0
35899.0,1.0
73031.0,4.0
73185.0,4.0
77831.0,3.0
35715.0,2.0
110944.0,2.0
28682.0,3.0
78450.0,3.0
2535.0,1.0
137120.0,3.0
30073.0,2.0
45982.0,1.0
111776.0,3.0
114705.0,3.0
71296.0,4.0
40338.0,3.0
38650.0,2.0
74164.0,3.0
136855.0,2.0
69657.0,3.0
102853.0,4.0
91801.0,4.0
89011.0,4.0
18101.0,3.0
137426.0,1.0
105763.0,4.0
101327.0,2.0
139453.0,4.0
4282.0,2.0
139073.0,3.0
74572.0,3.0
91899.0,2.0
27336.0,3.0
112658.0,3.0
138192.0,4.0
137549.0,3.0
102026.0,1.0
78958.0,3.0
5151.0,3.0
69682.0,1.0
29767.0,3.0
102145.0,3.0
110007.0,1.0
34367.0,2.0
36851.0,3.0
76961.0,4.0
31231.0,4.0
78998.0,2.0
113200.0,4.0
4185.0,2.0
139041.0,3.0
106675.0,2.0
42773.0,4.0
24242.0,1.0
47681.0,1.0
81568.0,4.0
22558.0,2.0
77329.0,3.0
81641.0,1.0
21645.0,3.0
89710.0,3.0
139514.0,3.0
13763.0,3.0
31870.0,3.0
35.0,1.0
24946.0,1.0
1024.0,3.0
20187.0,4.0
31678.0,4.0
13922.0,3.0
88841.0,1.0
90305.0,1.0
1837.0,2.0
94979.0,4.0
112389.0,4.0
95695.0,2.0
27602.0,1.0
101305.0,2.0
4206.0,4.0
98176.0,4.0
77422.0,3.0
40709.0,4.0
29161.0,4.0
112073.0,1.0
82390.0,3.0
5974.0,3.0
69881.0,4.0
137633.0,4.0
91417.0,4.0
5503.0,1.0
34965.0,1.0
69724.0,4.0
109908.0,2.0
22280.0,2.0
77565.0,1.0
39899.0,4.0
33715.0,4.0
25017.0,4.0
86315.0,1.0
22538.0,4.0
32980.0,4.0
29135.0,1.0
78501.0,4.0
26380.0,1.0
69834.0,2.0
111049.0,4.0
16631.0,2.0
19612.0,2.0
24330.0,4.0
28429.0,2.0
14120.0,4.0
31884.0,2.0
69814.0,4.0
103639.0,1.0
20675.0,2.0
101797.0,1.0
37904.0,1.0
3093.0,4.0
41693.0,3.0
18228.0,2.0
98241.0,3.0
6223.0,4.0
29987.0,4.0
103428.0,4.0
85115.0,1.0
601.0,2.0
18959.0,2.0
115164.0,1.0
79259.0,1.0
3786.0,1.0
97934.0,1.0
9418.0,2.0
90288.0,2.0
81001.0,2.0
2914.0,1.0
110856.0,3.0
36080.0,4.0
103677.0,1.0
22988.0,4.0
8230.0,4.0
84604.0,2.0
33739.0,3.0
137292.0,1.0
113897.0,1.0
106.0,4.0
83230.0,1.0
90388.0,1.0
11242.0,1.0
17637.0,2.0
38452.0,1.0
13437.0,2.0
101223.0,2.0
82442.0,3.0
75675.0,3.0
94807.0,2.0
26285.0,1.0
29974.0,1.0
95644.0,4.0
14226.0,4.0
23644.0,4.0
39364.0,4.0
115532.0,3.0
70445.0,2.0
33417.0,2.0
30123.0,2.0
103030.0,1.0
87227.0,4.0
46470.0,2.0
47269.0,3.0
5529.0,1.0
12060.0,1.0
46627.0,4.0
3045.0,1.0
87061.0,3.0
41799.0,4.0
114594.0,4.0
87965.0,3.0
79413.0,2.0
17050.0,1.0
1724.0,1.0
18194.0,1.0
70746.0,1.0
31407.0,1.0
42820.0,3.0
115686.0,3.0
111157.0,1.0
13881.0,3.0
84996.0,2.0
29964.0,3.0
18732.0,3.0
25096.0,1.0
8521.0,4.0
73659.0,1.0
5658.0,2.0
102571.0,1.0
18342.0,3.0
90950.0,1.0
102056.0,1.0
88502.0,1.0
102378.0,3.0
33833.0,1.0
33100.0,3.0
104197.0,2.0
138587.0,1.0
28355.0,3.0
43193.0,4.0
21876.0,2.0
31659.0,4.0
73831.0,4.0
78529.0,1.0
115831.0,2.0
87330.0,3.0
32672.0,1.0
114769.0,4.0
44085.0,2.0
69223.0,1.0
93899.0,4.0
111408.0,1.0
2461.0,3.0
21782.0,4.0
13025.0,3.0
139913.0,3.0
30977.0,3.0
12663.0,2.0
105387.0,1.0
177.0,2.0
92434.0,1.0
79890.0,4.0
22914.0,2.0
110748.0,3.0
71176.0,1.0
69322.0,1.0
91057.0,2.0
30447.0,3.0
76477.0,2.0
23250.0,4.0
9895.0,4.0
72254.0,2.0
87480.0,1.0
32834.0,4.0
92380.0,4.0
76249.0,2.0
95238.0,1.0
100359.0,4.0
40716.0,1.0
129.0,3.0
5580.0,4.0
43197.0,4.0
12324.0,1.0
16091.0,1.0
3660.0,1.0
100682.0,4.0
115427.0,1.0
78306.0,3.0
26906.0,2.0
106413.0,2.0
89717.0,4.0
16762.0,3.0
10540.0,4.0
92095.0,1.0
76056.0,1.0
3796.0,3.0
88518.0,2.0
16356.0,4.0
78166.0,4.0
96732.0,2.0
37741.0,3.0
72078.0,4.0
113162.0,4.0
113329.0,3.0
112079.0,3.0
1044.0,3.0
104443.0,2.0
40683.0,1.0
101473.0,1.0
92941.0,4.0
90640.0,3.0
22135.0,4.0
110946.0,1.0
34676.0,1.0
102905.0,2.0
20057.0,3.0
19035.0,4.0
104798.0,3.0
47367.0,4.0
40579.0,2.0
96842.0,1.0
85031.0,2.0
15064.0,3.0
108165.0,1.0
39837.0,1.0
30178.0,4.0
140447.0,1.0
82624.0,3.0
2838.0,2.0
24798.0,4.0
33254.0,2.0
31297.0,1.0
94747.0,4.0
23980.0,1.0
15532.0,2.0
112501.0,2.0
82271.0,2.0
79393.0,1.0
10211.0,1.0
100761.0,1.0
29454.0,1.0
18905.0,1.0
8057.0,2.0
85699.0,2.0
45727.0,4.0
838.0,4.0
34685.0,3.0
137330.0,4.0
79490.0,3.0
47037.0,3.0
73896.0,2.0
79958.0,2.0
21684.0,2.0
80026.0,1.0
24168.0,4.0
27641.0,4.0
807.0,3.0
29136.0,3.0
98104.0,1.0
47043.0,3.0
39348.0,4.0
68337.0,4.0
81213.0,4.0
111680.0,1.0
35405.0,1.0
6638.0,2.0
1163.0,3.0
3164.0,1.0
98151.0,1.0
97956.0,3.0
16225.0,4.0
44677.0,1.0
16434.0,1.0
101584.0,3.0
31163.0,3.0
92138.0,3.0
104129.0,4.0
138682.0,4.0
82603.0,3.0
85571.0,1.0
115247.0,4.0
75933.0,2.0
139990.0,2.0
14060.0,3.0
78087.0,3.0
74028.0,2.0
46142.0,1.0
83042.0,3.0
7959.0,2.0
70798.0,2.0
68941.0,1.0
41402.0,4.0
104564.0,4.0
140866.0,1.0
105684.0,1.0
78009.0,1.0
44646.0,1.0
44467.0,3.0
89846.0,3.0
41035.0,3.0
140262.0,4.0
11321.0,2.0
72223.0,1.0
24091.0,2.0
96319.0,1.0
91825.0,3.0
32302.0,1.0
89863.0,1.0
43793.0,2.0
21506.0,2.0
76393.0,2.0
81051.0,4.0
76403.0,1.0
216.0,2.0
38444.0,4.0
102170.0,4.0
35446.0,4.0
74367.0,2.0
80813.0,4.0
73363.0,1.0
47609.0,2.0
4085.0,4.0
140156.0,1.0
42028.0,3.0
24936.0,2.0
102750.0,1.0
18897.0,3.0
95262.0,3.0
38936.0,2.0
138599.0,4.0
100384.0,1.0
78625.0,2.0
36313.0,1.0
3034.0,3.0
103195.0,1.0
105040.0,1.0
103555.0,4.0
18942.0,2.0
2883.0,4.0
76576.0,1.0
79466.0,3.0
107031.0,4.0
38455.0,3.0
112205.0,2.0
88678.0,3.0
79611.0,3.0
73849.0,1.0
114818.0,4.0
6237.0,4.0
90213.0,4.0
39571.0,1.0
79522.0,1.0
139966.0,2.0
88102.0,3.0
13743.0,4.0
83222.0,3.0
69900.0,1.0
27570.0,2.0
88705.0,4.0
21134.0,2.0
109200.0,4.0
82503.0,2.0
103637.0,4.0
27077.0,1.0
103024.0,4.0
37046.0,3.0
93232.0,1.0
6484.0,3.0
12631.0,4.0
81727.0,4.0
115029.0,1.0
9354.0,2.0
92785.0,1.0
47245.0,2.0
112524.0,4.0
3991.0,3.0
138813.0,2.0
29948.0,4.0
113289.0,3.0
95746.0,4.0
82294.0,1.0
26048.0,1.0
6650.0,3.0
16137.0,1.0
39143.0,4.0
4337.0,3.0
111554.0,3.0
28578.0,3.0
26178.0,4.0
12759.0,3.0
94153.0,1.0
72294.0,1.0
26600.0,3.0
89326.0,2.0
26515.0,4.0
2926.0,2.0
113987.0,1.0
37194.0,3.0
6986.0,3.0
138280.0,2.0
34571.0,4.0
86646.0,1.0
26210.0,3.0
20633.0,1.0
26398.0,1.0
36971.0,2.0
23864.0,2.0
101963.0,3.0
16611.0,3.0
77040.0,2.0
68706.0,3.0
41449.0,2.0
89245.0,3.0
108638.0,3.0
4442.0,2.0
33568.0,3.0
17369.0,4.0
137711.0,3.0
91398.0,3.0
111911.0,2.0
47587.0,1.0
25788.0,4.0
90629.0,4.0
97102.0,3.0
90908.0,1.0
15191.0,3.0
92356.0,3.0
19084.0,4.0
11763.0,3.0
41886.0,2.0
138984.0,4.0
112147.0,2.0
101128.0,4.0
106369.0,1.0
13744.0,2.0
137686.0,3.0
98882.0,1.0
82065.0,4.0
80362.0,4.0
101891.0,4.0
87509.0,4.0
70744.0,4.0
106880.0,1.0
18502.0,4.0
105495.0,1.0
5982.0,4.0
88774.0,3.0
23423.0,2.0
38105.0,4.0
86488.0,2.0
23919.0,3.0
42850.0,4.0
83739.0,4.0
13329.0,4.0
139698.0,4.0
7302.0,4.0
107524.0,1.0
99869.0,4.0
11702.0,4.0
7372.0,4.0
90573.0,1.0
84611.0,1.0
139962.0,1.0
47172.0,4.0
90291.0,3.0
108479.0,2.0
25202.0,1.0
40718.0,4.0
30126.0,1.0
111141.0,2.0
97515.0,3.0
16875.0,1.0
81922.0,3.0
40268.0,2.0
109392.0,2.0
112268.0,1.0
106334.0,3.0
98350.0,2.0
11959.0,1.0
104976.0,3.0
98298.0,3.0
95002.0,2.0
29759.0,1.0
13609.0,2.0
16911.0,4.0
9686.0,1.0
90271.0,1.0
95940.0,2.0
555.0,3.0
35390.0,4.0
100796.0,4.0
106872.0,3.0
75364.0,1.0
3390.0,3.0
104611.0,2.0
91237.0,4.0
99857.0,1.0
114381.0,3.0
138281.0,4.0
41199.0,1.0
73853.0,4.0
44720.0,3.0
18671.0,1.0
104496.0,1.0
96522.0,3.0
25226.0,4.0
40876.0,3.0
3201.0,4.0
46415.0,2.0
112469.0,1.0
2365.0,2.0
29054.0,3.0
139281.0,4.0
15430.0,2.0
42094.0,1.0
28559.0,2.0
108235.0,3.0
12931.0,3.0
12640.0,3.0
89225.0,1.0
76902.0,4.0
105827.0,1.0
13408.0,1.0
15177.0,4.0
79194.0,4.0
39199.0,1.0
91154.0,4.0
108919.0,3.0
23340.0,4.0
20000.0,3.0
105481.0,2.0
90351.0,4.0
33701.0,2.0
96508.0,2.0
98356.0,1.0
23228.0,3.0
47413.0,2.0
140873.0,1.0
106633.0,3.0
102837.0,1.0
33991.0,1.0
43222.0,3.0
99542.0,1.0
2977.0,1.0
6785.0,2.0
99289.0,3.0
113142.0,1.0
33848.0,1.0
38731.0,4.0
2752.0,1.0
85508.0,2.0
3036.0,4.0
26999.0,4.0
35420.0,3.0
98746.0,3.0
101345.0,4.0
96154.0,1.0
21382.0,4.0
115413.0,4.0
90299.0,3.0
17570.0,3.0
16578.0,1.0
104485.0,4.0
3870.0,1.0
96408.0,4.0
18077.0,4.0
113877.0,1.0
6324.0,1.0
23232.0,3.0
75664.0,1.0
3858.0,2.0
72816.0,4.0
104505.0,3.0
10324.0,4.0
40023.0,3.0
85143.0,3.0
45992.0,3.0
44854.0,1.0
7677.0,4.0
81574.0,1.0
85239.0,2.0
1513.0,4.0
32770.0,1.0
69806.0,4.0
112932.0,1.0
760.0,3.0
114097.0,4.0
93108.0,1.0
86099.0,1.0
35065.0,4.0
97363.0,4.0
20379.0,3.0
105704.0,4.0
21250.0,1.0
43512.0,1.0
6296.0,1.0
138105.0,1.0
20841.0,2.0
8008.0,1.0
140046.0,3.0
17023.0,1.0
93651.0,1.0
37302.0,4.0
102882.0,4.0
77003.0,3.0
15815.0,2.0
102576.0,1.0
137628.0,1.0
44644.0,4.0
101520.0,1.0
31806.0,2.0
32709.0,1.0
72197.0,3.0
100638.0,2.0
71610.0,1.0
93351.0,1.0
114503.0,1.0
18050.0,3.0
71634.0,3.0
6832.0,2.0
3698.0,1.0
15779.0,4.0
88027.0,1.0
73821.0,4.0
93538.0,1.0
2839.0,3.0
15847.0,2.0
10277.0,2.0
140145.0,4.0
70381.0,4.0
114469.0,4.0
74542.0,3.0
83039.0,4.0
98857.0,4.0
11955.0,1.0
139094.0,2.0
14117.0,1.0
4557.0,3.0
41454.0,2.0
111770.0,1.0
41973.0,3.0
35131.0,3.0
72183.0,3.0
11510.0,1.0
140570.0,1.0
71704.0,1.0
69001.0,2.0
105874.0,3.0
11306.0,4.0
82011.0,3.0
77032.0,4.0
86072.0,1.0
114159.0,4.0
36078.0,1.0
45584.0,3.0
45759.0,2.0
14306.0,3.0
81326.0,2.0
22634.0,3.0
32722.0,4.0
36727.0,1.0
22137.0,4.0
14927.0,2.0
137674.0,1.0
68738.0,3.0
93400.0,4.0
25861.0,4.0
95253.0,1.0
70976.0,1.0
18056.0,1.0
91390.0,1.0
101300.0,1.0
80462.0,4.0
43947.0,4.0
74758.0,1.0
109594.0,4.0
15681.0,4.0
15216.0,1.0
12176.0,2.0
92079.0,3.0
84488.0,3.0
9378.0,2.0
139387.0,2.0
111382.0,3.0
34466.0,2.0
78502.0,4.0
81016.0,3.0
32810.0,4.0
46116.0,1.0
105395.0,4.0
107812.0,4.0
139625.0,3.0
14245.0,1.0
23937.0,2.0
11166.0,1.0
25245.0,1.0
95613.0,1.0
21013.0,4.0
91236.0,3.0
89895.0,1.0
17841.0,3.0
98341.0,4.0
104626.0,3.0
139316.0,1.0
106237.0,1.0
93520.0,1.0
75232.0,2.0
79454.0,3.0
102963.0,1.0
82365.0,3.0
13765.0,4.0
15432.0,4.0
95609.0,1.0
19148.0,1.0
6067.0,1.0
104762.0,1.0
84753.0,1.0
112313.0,4.0
74147.0,4.0
37265.0,3.0
4163.0,3.0
19137.0,1.0
37437.0,4.0
79171.0,3.0
30551.0,2.0
106993.0,3.0
18867.0,3.0
89834.0,4.0
94839.0,4.0
87946.0,4.0
83952.0,4.0
97585.0,1.0
19392.0,4.0
3132.0,3.0
41346.0,1.0
6144.0,4.0
46935.0,2.0
29227.0,1.0
97514.0,2.0
92092.0,4.0
86871.0,1.0
19995.0,4.0
35380.0,1.0
41983.0,4.0
112861.0,3.0
34068.0,1.0
107221.0,2.0
71792.0,3.0
90604.0,4.0
14428.0,2.0
34472.0,1.0
4927.0,3.0
82217.0,4.0
89290.0,3.0
87287.0,4.0
81110.0,4.0
34286.0,4.0
77729.0,3.0
18962.0,2.0
20053.0,4.0
6134.0,3.0
32536.0,1.0
77622.0,3.0
8992.0,3.0
21957.0,4.0
20889.0,2.0
16484.0,1.0
102222.0,4.0
100892.0,4.0
139240.0,1.0
115672.0,1.0
84337.0,3.0
32631.0,3.0
7471.0,1.0
78782.0,2.0
97846.0,2.0
101975.0,4.0
17464.0,2.0
105284.0,3.0
5016.0,1.0
16007.0,1.0
36755.0,2.0
15931.0,4.0
7636.0,3.0
71954.0,2.0
44191.0,1.0
82937.0,3.0
22349.0,2.0
31889.0,1.0
137271.0,3.0
112032.0,1.0
7213.0,3.0
108391.0,1.0
81137.0,3.0
45564.0,4.0
11221.0,1.0
72148.0,3.0
99633.0,4.0
79703.0,3.0
80914.0,1.0
47506.0,3.0
99822.0,2.0
5515.0,1.0
7247.0,1.0
17036.0,4.0
108249.0,1.0
76359.0,4.0
25646.0,4.0
71330.0,3.0
44905.0,4.0
42359.0,4.0
35480.0,1.0
15516.0,4.0
39644.0,4.0
11547.0,2.0
29367.0,2.0
74610.0,1.0
115455.0,3.0
27621.0,3.0
109652.0,2.0
28920.0,3.0
32018.0,3.0
94279.0,4.0
20204.0,3.0
47064.0,3.0
6218.0,3.0
29117.0,3.0
109141.0,4.0
39930.0,2.0
42115.0,3.0
39535.0,3.0
84303.0,1.0
87139.0,2.0
105856.0,3.0
27812.0,4.0
78692.0,3.0
99128.0,4.0
108481.0,3.0
114345.0,2.0
87920.0,1.0
136737.0,1.0
39311.0,1.0
41867.0,1.0
543.0,3.0
40990.0,3.0
11064.0,4.0
89100.0,1.0
107249.0,4.0
90489.0,4.0
88399.0,2.0
103359.0,4.0
73564.0,4.0
5826.0,4.0
21856.0,1.0
46023.0,1.0
79947.0,4.0
25920.0,3.0
113109.0,4.0
1650.0,4.0
20759.0,4.0
113561.0,3.0
728.0,3.0
140672.0,1.0
70102.0,1.0
33748.0,1.0
76621.0,2.0
2120.0,2.0
138164.0,1.0
285.0,4.0
85526.0,4.0
99673.0,3.0
13519.0,4.0
30952.0,1.0
114606.0,1.0
79999.0,1.0
41145.0,2.0
107156.0,1.0
47393.0,1.0
139961.0,1.0
31917.0,3.0
40805.0,1.0
139532.0,3.0
645.0,4.0
78983.0,1.0
29803.0,2.0
34391.0,4.0
38811.0,1.0
23878.0,4.0
73079.0,1.0
137957.0,1.0
68743.0,1.0
107846.0,4.0
31353.0,1.0
87136.0,2.0
107755.0,2.0
10672.0,4.0
19224.0,2.0
138353.0,3.0
36475.0,4.0
45830.0,4.0
43127.0,4.0
68323.0,3.0
4668.0,2.0
31703.0,3.0
113790.0,3.0
94883.0,2.0
36882.0,2.0
7434.0,2.0
24665.0,3.0
105982.0,4.0
24331.0,3.0
9031.0,1.0
138316.0,4.0
103325.0,3.0
102561.0,3.0
29390.0,1.0
85663.0,1.0
90901.0,4.0
101411.0,1.0
68636.0,4.0
22893.0,2.0
20148.0,2.0
13584.0,4.0
99830.0,4.0
68584.0,4.0
74523.0,3.0
30924.0,4.0
6244.0,3.0
106708.0,1.0
17145.0,1.0
15482.0,4.0
21970.0,1.0
24216.0,4.0
72235.0,3.0
7012.0,3.0
103341.0,3.0
35240.0,4.0
102197.0,4.0
43061.0,1.0
3456.0,4.0
31258.0,3.0
84478.0,4.0
110875.0,3.0
77246.0,2.0
38440.0,4.0
107806.0,1.0
91060.0,1.0
79248.0,1.0
18410.0,4.0
79717.0,2.0
139372.0,1.0
93818.0,4.0
73790.0,1.0
97146.0,1.0
21694.0,1.0
390.0,1.0
16444.0,1.0
11740.0,1.0
43922.0,2.0
138383.0,1.0
70246.0,1.0
95402.0,2.0
1632.0,1.0
4173.0,4.0
32172.0,4.0
8761.0,2.0
83025.0,2.0
15089.0,1.0
72014.0,4.0
92592.0,3.0
91911.0,2.0
90082.0,4.0
78051.0,1.0
73346.0,4.0
98989.0,1.0
103669.0,4.0
108468.0,4.0
101296.0,3.0
6746.0,3.0
17368.0,2.0
98979.0,1.0
46858.0,3.0
29555.0,1.0
88481.0,3.0
13203.0,4.0
7562.0,3.0
82815.0,1.0
71446.0,1.0
95633.0,3.0
73880.0,1.0
75348.0,3.0
43770.0,4.0
105819.0,1.0
82765.0,1.0
29880.0,1.0
2726.0,2.0
110165.0,4.0
1347.0,2.0
4433.0,1.0
43702.0,2.0
138756.0,1.0
115806.0,3.0
87936.0,2.0
46599.0,4.0
99241.0,4.0
75296.0,1.0
96445.0,2.0
101523.0,4.0
94720.0,1.0
72467.0,3.0
1188.0,2.0
7208.0,3.0
100716.0,4.0
80609.0,1.0
5416.0,2.0
4021.0,1.0
106653.0,2.0
138474.0,3.0
33900.0,1.0
82934.0,1.0
97046.0,1.0
82980.0,1.0
74079.0,1.0
93231.0,4.0
38468.0,3.0
140168.0,4.0
10562.0,1.0
6177.0,1.0
98735.0,2.0
137305.0,3.0
100660.0,2.0
12993.0,2.0
98878.0,1.0
111398.0,4.0
76916.0,3.0
10798.0,1.0
139082.0,1.0
6925.0,4.0
3330.0,2.0
34901.0,1.0
14282.0,4.0
30308.0,2.0
84446.0,1.0
1893.0,2.0
108100.0,3.0
115920.0,4.0
89357.0,1.0
6786.0,4.0
42529.0,2.0
9314.0,4.0
104524.0,4.0
73458.0,1.0
79105.0,4.0
110615.0,1.0
97205.0,1.0
91720.0,4.0
44324.0,3.0
68364.0,4.0
28155.0,2.0
95673.0,1.0
85420.0,4.0
5327.0,4.0
34148.0,1.0
42843.0,1.0
45571.0,4.0
2431.0,2.0
45018.0,4.0
7908.0,1.0
27765.0,1.0
36081.0,2.0
33700.0,4.0
76037.0,4.0
140742.0,3.0
97012.0,4.0
71742.0,1.0
78924.0,3.0
103842.0,2.0
16276.0,1.0
108040.0,2.0
46335.0,1.0
105264.0,1.0
29359.0,3.0
45448.0,1.0
87780.0,1.0
113826.0,2.0
86386.0,1.0
112919.0,4.0
11649.0,3.0
46402.0,3.0
4359.0,3.0
108569.0,4.0
96552.0,2.0
42477.0,3.0
110230.0,3.0
108248.0,2.0
31034.0,2.0
106425.0,3.0
104124.0,2.0
113156.0,1.0
93594.0,3.0
105558.0,4.0
6779.0,4.0
86365.0,1.0
73711.0,2.0
86068.0,1.0
73985.0,1.0
75147.0,3.0
76001.0,1.0
27164.0,1.0
83792.0,1.0
3524.0,4.0
73667.0,3.0
6647.0,4.0
43779.0,2.0
103650.0,1.0
19454.0,3.0
42866.0,4.0
81181.0,4.0
105493.0,2.0
97887.0,1.0
22647.0,4.0
91387.0,1.0
19547.0,2.0
9736.0,3.0
98301.0,1.0
46053.0,4.0
94069.0,2.0
104374.0,4.0
39450.0,3.0
6381.0,3.0
