soldierId,bestSoldierPerc
8556.0,4
78216.0,2
137893.0,4
47626.0,4
29476.0,4
41058.0,3
18329.0,4
4678.0,4
36944.0,4
87201.0,1
74452.0,1
8361.0,2
72095.0,2
23188.0,3
106527.0,3
907.0,4
101490.0,1
79539.0,4
24442.0,3
114201.0,2
15674.0,3
103631.0,2
21968.0,4
115837.0,4
70644.0,1
43123.0,1
111866.0,4
1691.0,2
22317.0,3
75944.0,2
111899.0,4
104701.0,1
101397.0,1
83907.0,1
30820.0,4
139260.0,2
82432.0,1
102032.0,4
23154.0,1
110417.0,1
104789.0,3
112991.0,1
115496.0,3
42202.0,4
108509.0,1
15567.0,1
25666.0,4
45064.0,4
18577.0,1
109349.0,1
7774.0,4
1093.0,3
91083.0,3
21080.0,3
103477.0,4
1791.0,3
96196.0,2
41236.0,1
80227.0,2
44175.0,1
5377.0,2
137785.0,3
9983.0,1
27276.0,2
20461.0,3
26988.0,1
39021.0,3
73798.0,2
25948.0,3
12608.0,1
102803.0,2
25469.0,4
93516.0,2
90762.0,4
79356.0,3
11227.0,2
37629.0,3
94340.0,2
31435.0,4
12005.0,4
81395.0,4
27914.0,1
137734.0,3
77905.0,4
24308.0,2
93954.0,4
108294.0,4
7757.0,2
81884.0,2
25297.0,4
39375.0,1
74443.0,1
87986.0,1
114645.0,2
472.0,1
34305.0,4
112736.0,1
86018.0,2
29501.0,3
108563.0,1
34360.0,1
72819.0,1
84543.0,2
74170.0,1
16323.0,1
9102.0,2
137675.0,4
89418.0,4
43346.0,1
7054.0,3
16370.0,1
104318.0,4
140577.0,4
30617.0,4
95359.0,4
72393.0,2
79979.0,2
33497.0,2
25968.0,1
101749.0,2
72997.0,2
32943.0,1
19560.0,3
15614.0,4
6060.0,1
112754.0,3
70763.0,2
85877.0,2
94682.0,4
119.0,1
16545.0,1
20748.0,4
2966.0,3
93216.0,1
99285.0,1
80256.0,3
34284.0,4
82639.0,1
75125.0,1
103339.0,4
69370.0,3
103681.0,3
5791.0,3
45128.0,4
109556.0,4
100001.0,3
22157.0,2
81138.0,2
38500.0,2
108444.0,1
12862.0,2
28346.0,3
110788.0,3
101322.0,1
39326.0,4
27105.0,1
46247.0,2
46072.0,4
42878.0,2
41758.0,3
107727.0,4
103521.0,2
15117.0,1
70007.0,1
89253.0,1
572.0,1
9852.0,4
20932.0,3
29792.0,3
47218.0,3
5143.0,3
1716.0,3
5132.0,3
101764.0,3
87860.0,4
80853.0,4
109312.0,2
81220.0,3
94248.0,1
35007.0,2
44372.0,1
91087.0,3
113482.0,2
10488.0,4
11022.0,1
139159.0,3
41535.0,1
31647.0,4
112236.0,3
111338.0,1
72637.0,3
112898.0,1
105586.0,3
30831.0,1
959.0,2
86649.0,3
95154.0,1
141.0,3
45578.0,4
68518.0,4
73586.0,1
45853.0,4
34009.0,4
84712.0,2
85901.0,1
10414.0,2
13945.0,3
83298.0,4
90808.0,3
108255.0,2
44956.0,2
29174.0,3
109079.0,1
27092.0,1
78117.0,4
104086.0,1
9628.0,1
97479.0,1
45191.0,1
81259.0,2
99639.0,3
2845.0,3
11879.0,2
97941.0,3
81962.0,2
85941.0,1
79746.0,3
40111.0,2
22716.0,2
103211.0,1
113157.0,3
89132.0,1
18055.0,2
82510.0,2
15011.0,3
108913.0,4
111617.0,3
28303.0,4
31292.0,4
93778.0,2
77483.0,3
27318.0,3
16089.0,1
70868.0,4
36903.0,3
138944.0,2
103252.0,4
88394.0,4
14275.0,4
77775.0,2
74099.0,1
111933.0,1
34541.0,1
44011.0,1
71423.0,1
11627.0,3
8395.0,1
79619.0,1
325.0,4
47544.0,2
97292.0,3
13800.0,1
70986.0,1
43478.0,3
104184.0,1
46710.0,2
28876.0,3
79816.0,1
45824.0,4
7068.0,2
83360.0,3
90086.0,3
29061.0,2
138973.0,4
81509.0,3
94672.0,3
71525.0,3
37890.0,1
79782.0,1
74828.0,1
86366.0,3
35128.0,1
21056.0,3
87451.0,3
29594.0,1
89022.0,4
32068.0,4
85395.0,2
34789.0,2
80192.0,2
94539.0,3
101840.0,2
109532.0,3
77525.0,2
15133.0,3
4073.0,1
115907.0,3
19493.0,4
33942.0,2
45078.0,1
78693.0,3
8127.0,2
44207.0,3
94457.0,2
35899.0,3
73031.0,4
73185.0,3
77831.0,3
35715.0,3
110944.0,2
28682.0,1
78450.0,4
2535.0,2
137120.0,2
30073.0,1
45982.0,1
111776.0,1
114705.0,2
71296.0,3
40338.0,4
38650.0,2
74164.0,3
136855.0,2
69657.0,3
102853.0,4
91801.0,3
89011.0,4
18101.0,4
137426.0,3
105763.0,4
101327.0,2
139453.0,4
4282.0,1
139073.0,1
74572.0,1
91899.0,1
27336.0,3
112658.0,1
138192.0,4
137549.0,4
102026.0,3
78958.0,4
5151.0,2
69682.0,1
29767.0,1
102145.0,3
110007.0,1
34367.0,2
36851.0,1
76961.0,1
31231.0,4
78998.0,1
113200.0,4
4185.0,1
139041.0,2
106675.0,3
42773.0,2
24242.0,1
47681.0,3
81568.0,4
22558.0,2
77329.0,1
81641.0,1
21645.0,4
89710.0,3
139514.0,1
13763.0,2
31870.0,3
35.0,1
24946.0,1
1024.0,3
20187.0,3
31678.0,4
13922.0,4
88841.0,1
90305.0,3
1837.0,2
94979.0,4
112389.0,2
95695.0,3
27602.0,3
101305.0,4
4206.0,3
98176.0,4
77422.0,2
40709.0,2
29161.0,4
112073.0,2
82390.0,3
5974.0,4
69881.0,4
137633.0,3
91417.0,4
5503.0,1
34965.0,1
69724.0,3
109908.0,3
22280.0,4
77565.0,1
39899.0,2
33715.0,4
25017.0,3
86315.0,2
22538.0,2
32980.0,4
29135.0,1
78501.0,4
26380.0,1
69834.0,2
111049.0,3
16631.0,3
19612.0,2
24330.0,1
28429.0,2
14120.0,1
31884.0,1
69814.0,3
103639.0,1
20675.0,4
101797.0,2
37904.0,4
3093.0,3
41693.0,3
18228.0,4
98241.0,4
6223.0,4
29987.0,2
103428.0,4
85115.0,1
601.0,1
18959.0,1
115164.0,2
79259.0,1
3786.0,1
97934.0,2
9418.0,1
90288.0,2
81001.0,2
2914.0,2
110856.0,3
36080.0,2
103677.0,3
22988.0,4
8230.0,4
84604.0,1
33739.0,3
137292.0,4
113897.0,3
106.0,2
83230.0,1
90388.0,1
11242.0,1
17637.0,1
38452.0,2
13437.0,1
101223.0,3
82442.0,4
75675.0,1
94807.0,3
26285.0,3
29974.0,4
95644.0,2
14226.0,4
23644.0,4
39364.0,4
115532.0,3
70445.0,1
33417.0,3
30123.0,2
103030.0,1
87227.0,2
46470.0,3
47269.0,2
5529.0,1
12060.0,3
46627.0,3
3045.0,2
87061.0,3
41799.0,1
114594.0,1
87965.0,3
79413.0,1
17050.0,2
1724.0,3
18194.0,2
70746.0,3
31407.0,2
42820.0,4
115686.0,2
111157.0,1
13881.0,2
84996.0,2
29964.0,2
18732.0,2
25096.0,1
8521.0,4
73659.0,1
5658.0,1
102571.0,1
18342.0,4
90950.0,3
102056.0,1
88502.0,1
102378.0,2
33833.0,3
33100.0,3
104197.0,2
138587.0,3
28355.0,3
43193.0,4
21876.0,2
31659.0,4
73831.0,3
78529.0,2
115831.0,2
87330.0,4
32672.0,1
114769.0,4
44085.0,4
69223.0,3
93899.0,2
111408.0,1
2461.0,4
21782.0,4
13025.0,4
139913.0,4
30977.0,2
12663.0,4
105387.0,1
177.0,3
92434.0,1
79890.0,2
22914.0,1
110748.0,3
71176.0,1
69322.0,3
91057.0,2
30447.0,3
76477.0,3
23250.0,4
9895.0,4
72254.0,2
87480.0,3
32834.0,1
92380.0,4
76249.0,1
95238.0,3
100359.0,4
40716.0,1
129.0,1
5580.0,1
43197.0,3
12324.0,3
16091.0,4
3660.0,1
100682.0,4
115427.0,1
78306.0,3
26906.0,2
106413.0,1
89717.0,4
16762.0,3
10540.0,4
92095.0,2
76056.0,3
3796.0,3
88518.0,3
16356.0,1
78166.0,4
96732.0,2
37741.0,1
72078.0,4
113162.0,3
113329.0,2
112079.0,4
1044.0,1
104443.0,1
40683.0,3
101473.0,1
92941.0,4
90640.0,3
22135.0,3
110946.0,3
34676.0,4
102905.0,1
20057.0,1
19035.0,4
104798.0,1
47367.0,4
40579.0,4
96842.0,2
85031.0,3
15064.0,1
108165.0,2
39837.0,2
30178.0,3
140447.0,4
82624.0,3
2838.0,2
24798.0,4
33254.0,1
31297.0,1
94747.0,4
23980.0,3
15532.0,1
112501.0,2
82271.0,4
79393.0,1
10211.0,3
100761.0,2
29454.0,1
18905.0,1
8057.0,3
85699.0,1
45727.0,3
838.0,4
34685.0,1
137330.0,4
79490.0,1
47037.0,1
73896.0,1
79958.0,2
21684.0,1
80026.0,3
24168.0,1
27641.0,3
807.0,2
29136.0,4
98104.0,3
47043.0,3
39348.0,3
68337.0,4
81213.0,4
111680.0,2
35405.0,1
6638.0,2
1163.0,1
3164.0,2
98151.0,1
97956.0,2
16225.0,4
44677.0,2
16434.0,3
101584.0,4
31163.0,3
92138.0,2
104129.0,2
138682.0,4
82603.0,4
85571.0,1
115247.0,3
75933.0,2
139990.0,1
14060.0,3
78087.0,2
74028.0,4
46142.0,1
83042.0,1
7959.0,3
70798.0,2
68941.0,1
41402.0,2
104564.0,4
140866.0,2
105684.0,1
78009.0,4
44646.0,4
44467.0,4
89846.0,3
41035.0,4
140262.0,2
11321.0,2
72223.0,3
24091.0,4
96319.0,1
91825.0,4
32302.0,1
89863.0,1
43793.0,2
21506.0,1
76393.0,1
81051.0,4
76403.0,4
216.0,1
38444.0,4
102170.0,4
35446.0,1
74367.0,2
80813.0,4
73363.0,1
47609.0,4
4085.0,4
140156.0,2
42028.0,3
24936.0,4
102750.0,2
18897.0,2
95262.0,2
38936.0,1
138599.0,4
100384.0,1
78625.0,1
36313.0,1
3034.0,3
103195.0,1
105040.0,4
103555.0,2
18942.0,2
2883.0,4
76576.0,3
79466.0,3
107031.0,4
38455.0,4
112205.0,2
88678.0,4
79611.0,4
73849.0,1
114818.0,4
6237.0,3
90213.0,4
39571.0,1
79522.0,1
139966.0,3
88102.0,1
13743.0,3
83222.0,4
69900.0,1
27570.0,4
88705.0,2
21134.0,1
109200.0,1
82503.0,1
103637.0,4
27077.0,3
103024.0,4
37046.0,4
93232.0,1
6484.0,3
12631.0,4
81727.0,4
115029.0,3
9354.0,1
92785.0,2
47245.0,1
112524.0,4
3991.0,4
138813.0,1
29948.0,4
113289.0,2
95746.0,4
82294.0,3
26048.0,1
6650.0,2
16137.0,4
39143.0,3
4337.0,4
111554.0,4
28578.0,2
26178.0,4
12759.0,3
94153.0,3
72294.0,4
26600.0,4
89326.0,3
26515.0,4
2926.0,3
113987.0,2
37194.0,3
6986.0,4
138280.0,3
34571.0,4
86646.0,1
26210.0,2
20633.0,2
26398.0,4
36971.0,1
23864.0,4
101963.0,4
16611.0,1
77040.0,4
68706.0,3
41449.0,4
89245.0,2
108638.0,1
4442.0,2
33568.0,1
17369.0,4
137711.0,2
91398.0,4
111911.0,2
47587.0,3
25788.0,4
90629.0,3
97102.0,2
90908.0,1
15191.0,1
92356.0,1
19084.0,4
11763.0,1
41886.0,1
138984.0,4
112147.0,1
101128.0,4
106369.0,1
13744.0,3
137686.0,4
98882.0,1
82065.0,2
80362.0,3
101891.0,4
87509.0,4
70744.0,4
106880.0,3
18502.0,4
105495.0,2
5982.0,4
88774.0,1
23423.0,1
38105.0,1
86488.0,3
23919.0,1
42850.0,2
83739.0,3
13329.0,3
139698.0,3
7302.0,4
107524.0,1
99869.0,3
11702.0,4
7372.0,4
90573.0,2
84611.0,2
139962.0,4
47172.0,4
90291.0,1
108479.0,1
25202.0,1
40718.0,4
30126.0,3
111141.0,1
97515.0,4
16875.0,3
81922.0,1
40268.0,4
109392.0,2
112268.0,3
106334.0,2
98350.0,1
11959.0,2
104976.0,4
98298.0,3
95002.0,2
29759.0,1
13609.0,1
16911.0,4
9686.0,1
90271.0,2
95940.0,1
555.0,2
35390.0,1
100796.0,4
106872.0,3
75364.0,1
3390.0,3
104611.0,1
91237.0,4
99857.0,2
114381.0,3
138281.0,4
41199.0,1
73853.0,1
44720.0,1
18671.0,2
104496.0,3
96522.0,2
25226.0,4
40876.0,4
3201.0,1
46415.0,1
112469.0,3
2365.0,3
29054.0,3
139281.0,3
15430.0,4
42094.0,3
28559.0,3
108235.0,3
12931.0,2
12640.0,3
89225.0,3
76902.0,4
105827.0,2
13408.0,2
15177.0,3
79194.0,1
39199.0,1
91154.0,4
108919.0,2
23340.0,3
20000.0,4
105481.0,1
90351.0,4
33701.0,3
96508.0,2
98356.0,4
23228.0,3
47413.0,3
140873.0,1
106633.0,2
102837.0,1
33991.0,1
43222.0,4
99542.0,3
2977.0,1
6785.0,3
99289.0,1
113142.0,2
33848.0,2
38731.0,3
2752.0,1
85508.0,1
3036.0,2
26999.0,1
35420.0,2
98746.0,3
101345.0,3
96154.0,1
21382.0,3
115413.0,3
90299.0,3
17570.0,1
16578.0,2
104485.0,4
3870.0,1
96408.0,4
18077.0,4
113877.0,1
6324.0,1
23232.0,2
75664.0,2
3858.0,3
72816.0,3
104505.0,4
10324.0,4
40023.0,1
85143.0,4
45992.0,3
44854.0,3
7677.0,4
81574.0,1
85239.0,2
1513.0,4
32770.0,1
69806.0,4
112932.0,3
760.0,3
114097.0,4
93108.0,1
86099.0,3
35065.0,4
97363.0,3
20379.0,3
105704.0,3
21250.0,3
43512.0,1
6296.0,2
138105.0,1
20841.0,1
8008.0,1
140046.0,3
17023.0,1
93651.0,2
37302.0,4
102882.0,3
77003.0,2
15815.0,1
102576.0,1
137628.0,1
44644.0,4
101520.0,1
31806.0,3
32709.0,1
72197.0,3
100638.0,4
71610.0,3
93351.0,2
114503.0,1
18050.0,3
71634.0,4
6832.0,4
3698.0,2
15779.0,2
88027.0,3
73821.0,4
93538.0,1
2839.0,3
15847.0,2
10277.0,4
140145.0,4
70381.0,4
114469.0,4
74542.0,2
83039.0,4
98857.0,1
11955.0,1
139094.0,1
14117.0,1
4557.0,1
41454.0,2
111770.0,2
41973.0,2
35131.0,3
72183.0,1
11510.0,1
140570.0,1
71704.0,4
69001.0,3
105874.0,1
11306.0,2
82011.0,2
77032.0,2
86072.0,1
114159.0,1
36078.0,3
45584.0,4
45759.0,3
14306.0,4
81326.0,3
22634.0,2
32722.0,3
36727.0,3
22137.0,3
14927.0,1
137674.0,2
68738.0,3
93400.0,4
25861.0,4
95253.0,1
70976.0,2
18056.0,4
91390.0,2
101300.0,4
80462.0,4
43947.0,3
74758.0,1
109594.0,4
15681.0,4
15216.0,1
12176.0,1
92079.0,1
84488.0,1
9378.0,1
139387.0,2
111382.0,1
34466.0,2
78502.0,4
81016.0,1
32810.0,3
46116.0,3
105395.0,4
107812.0,3
139625.0,4
14245.0,2
23937.0,4
11166.0,2
25245.0,2
95613.0,1
21013.0,4
91236.0,2
89895.0,1
17841.0,1
98341.0,2
104626.0,3
139316.0,2
106237.0,2
93520.0,4
75232.0,3
79454.0,3
102963.0,1
82365.0,1
13765.0,4
15432.0,4
95609.0,1
19148.0,3
6067.0,4
104762.0,2
84753.0,1
112313.0,1
74147.0,4
37265.0,2
4163.0,4
19137.0,2
37437.0,1
79171.0,3
30551.0,1
106993.0,3
18867.0,1
89834.0,1
94839.0,1
87946.0,1
83952.0,3
97585.0,1
19392.0,2
3132.0,4
41346.0,4
6144.0,3
46935.0,2
29227.0,2
97514.0,2
92092.0,4
86871.0,4
19995.0,3
35380.0,2
41983.0,3
112861.0,1
34068.0,3
107221.0,4
71792.0,4
90604.0,3
14428.0,1
34472.0,1
4927.0,2
82217.0,4
89290.0,3
87287.0,4
81110.0,4
34286.0,4
77729.0,2
18962.0,1
20053.0,3
6134.0,2
32536.0,3
77622.0,4
8992.0,1
21957.0,1
20889.0,3
16484.0,2
102222.0,3
100892.0,3
139240.0,1
115672.0,1
84337.0,2
32631.0,4
7471.0,4
78782.0,1
97846.0,3
101975.0,4
17464.0,1
105284.0,3
5016.0,3
16007.0,1
36755.0,2
15931.0,3
7636.0,3
71954.0,3
44191.0,1
82937.0,1
22349.0,2
31889.0,1
137271.0,2
112032.0,1
7213.0,1
108391.0,1
81137.0,2
45564.0,2
11221.0,2
72148.0,3
99633.0,4
79703.0,4
80914.0,2
47506.0,4
99822.0,1
5515.0,3
7247.0,2
17036.0,4
108249.0,1
76359.0,4
25646.0,4
71330.0,2
44905.0,4
42359.0,4
35480.0,1
15516.0,4
39644.0,4
11547.0,3
29367.0,1
74610.0,3
115455.0,1
27621.0,2
109652.0,3
28920.0,4
32018.0,4
94279.0,4
20204.0,4
47064.0,4
6218.0,4
29117.0,3
109141.0,4
39930.0,1
42115.0,3
39535.0,2
84303.0,3
87139.0,2
105856.0,4
27812.0,4
78692.0,4
99128.0,4
108481.0,1
114345.0,1
87920.0,2
136737.0,1
39311.0,3
41867.0,1
543.0,4
40990.0,2
11064.0,3
89100.0,3
107249.0,4
90489.0,3
88399.0,2
103359.0,3
73564.0,4
5826.0,3
21856.0,1
46023.0,1
79947.0,4
25920.0,1
113109.0,1
1650.0,2
20759.0,4
113561.0,3
728.0,4
140672.0,1
70102.0,4
33748.0,1
76621.0,2
2120.0,2
138164.0,4
285.0,4
85526.0,4
99673.0,3
13519.0,4
30952.0,2
114606.0,2
79999.0,1
41145.0,1
107156.0,2
47393.0,3
139961.0,1
31917.0,3
40805.0,3
139532.0,3
645.0,4
78983.0,2
29803.0,1
34391.0,4
38811.0,4
23878.0,4
73079.0,2
137957.0,1
68743.0,1
107846.0,4
31353.0,1
87136.0,2
107755.0,1
10672.0,3
19224.0,3
138353.0,4
36475.0,3
45830.0,4
43127.0,4
68323.0,2
4668.0,1
31703.0,1
113790.0,4
94883.0,1
36882.0,1
7434.0,1
24665.0,3
105982.0,4
24331.0,2
9031.0,1
138316.0,4
103325.0,1
102561.0,2
29390.0,1
85663.0,2
90901.0,4
101411.0,1
68636.0,4
22893.0,3
20148.0,4
13584.0,4
99830.0,4
68584.0,4
74523.0,2
30924.0,4
6244.0,2
106708.0,3
17145.0,2
15482.0,2
21970.0,3
24216.0,2
72235.0,2
7012.0,1
103341.0,4
35240.0,4
102197.0,2
43061.0,1
3456.0,4
31258.0,1
84478.0,4
110875.0,1
77246.0,1
38440.0,3
107806.0,3
91060.0,1
79248.0,1
18410.0,4
79717.0,3
139372.0,4
93818.0,4
73790.0,4
97146.0,1
21694.0,1
390.0,1
16444.0,1
11740.0,1
43922.0,1
138383.0,3
70246.0,3
95402.0,2
1632.0,1
4173.0,4
32172.0,3
8761.0,1
83025.0,1
15089.0,3
72014.0,4
92592.0,3
91911.0,1
90082.0,4
78051.0,2
73346.0,4
98989.0,4
103669.0,4
108468.0,3
101296.0,4
6746.0,3
17368.0,3
98979.0,3
46858.0,3
29555.0,1
88481.0,2
13203.0,4
7562.0,3
82815.0,1
71446.0,3
95633.0,4
73880.0,3
75348.0,1
43770.0,4
105819.0,3
82765.0,3
29880.0,1
2726.0,3
110165.0,4
1347.0,2
4433.0,1
43702.0,4
138756.0,1
115806.0,4
87936.0,4
46599.0,4
99241.0,3
75296.0,2
96445.0,4
101523.0,2
94720.0,2
72467.0,1
1188.0,4
7208.0,3
100716.0,1
80609.0,2
5416.0,3
4021.0,1
106653.0,1
138474.0,1
33900.0,1
82934.0,2
97046.0,1
82980.0,1
74079.0,1
93231.0,2
38468.0,2
140168.0,4
10562.0,3
6177.0,2
98735.0,3
137305.0,4
100660.0,3
12993.0,3
98878.0,1
111398.0,3
76916.0,3
10798.0,1
139082.0,1
6925.0,4
3330.0,2
34901.0,4
14282.0,4
30308.0,4
84446.0,1
1893.0,3
108100.0,4
115920.0,3
89357.0,2
6786.0,4
42529.0,4
9314.0,4
104524.0,2
73458.0,1
79105.0,4
110615.0,4
97205.0,2
91720.0,4
44324.0,4
68364.0,3
28155.0,2
95673.0,3
85420.0,3
5327.0,3
34148.0,1
42843.0,1
45571.0,4
2431.0,2
45018.0,2
7908.0,1
27765.0,1
36081.0,3
33700.0,4
76037.0,4
140742.0,3
97012.0,4
71742.0,3
78924.0,4
103842.0,4
16276.0,2
108040.0,2
46335.0,2
105264.0,1
29359.0,2
45448.0,1
87780.0,1
113826.0,1
86386.0,1
112919.0,4
11649.0,2
46402.0,4
4359.0,3
108569.0,4
96552.0,1
42477.0,4
110230.0,3
108248.0,1
31034.0,4
106425.0,4
104124.0,2
113156.0,1
93594.0,4
105558.0,4
6779.0,2
86365.0,4
73711.0,2
86068.0,2
73985.0,3
75147.0,2
76001.0,3
27164.0,1
83792.0,2
3524.0,2
73667.0,4
6647.0,4
43779.0,3
103650.0,2
19454.0,1
42866.0,3
81181.0,1
105493.0,1
97887.0,1
22647.0,4
91387.0,3
19547.0,1
9736.0,4
98301.0,1
46053.0,4
94069.0,1
104374.0,3
39450.0,4
6381.0,1
17731.0,1
43979.0,1
69899.0,1
111374.0,1
40857.0,2
43419.0,2
138717.0,1
93449.0,1
97338.0,3
93692.0,2
75200.0,3
20746.0,2
70546.0,2
24755.0,1
101918.0,2
90837.0,4
140315.0,4
16265.0,2
28233.0,2
26052.0,2
81192.0,4
350.0,4
44445.0,3
94010.0,2
93589.0,1
136421.0,3
91909.0,3
108127.0,4
36781.0,3
150.0,1
1641.0,1
28729.0,3
8354.0,1
36676.0,1
92137.0,1
33459.0,4
93672.0,1
7689.0,3
9021.0,2
17738.0,3
17228.0,3
4156.0,2
7968.0,4
72724.0,4
37014.0,3
33341.0,3
112198.0,1
136803.0,1
45120.0,1
18309.0,1
39045.0,4
11506.0,4
72684.0,3
85926.0,1
108329.0,4
46859.0,4
83265.0,1
32528.0,1
86097.0,2
32440.0,4
42132.0,3
565.0,3
137270.0,1
85970.0,3
112661.0,1
25722.0,4
96313.0,1
16352.0,3
7618.0,4
87154.0,1
138109.0,3
26787.0,4
375.0,3
93598.0,1
45991.0,2
39906.0,4
86541.0,3
84389.0,4
18274.0,2
83302.0,4
22170.0,4
103548.0,3
140292.0,2
110533.0,4
33696.0,4
7761.0,1
98488.0,4
94552.0,3
19446.0,3
357.0,1
38571.0,3
137143.0,4
10092.0,4
115575.0,2
32019.0,3
4498.0,1
1517.0,3
93276.0,2
76322.0,1
76878.0,4
115555.0,4
29886.0,2
42012.0,2
87449.0,2
100693.0,4
14942.0,4
1100.0,3
9132.0,4
4288.0,3
26728.0,4
3749.0,2
94122.0,3
78400.0,1
44039.0,3
101656.0,1
70835.0,2
115370.0,2
23656.0,3
81301.0,1
6004.0,4
114111.0,3
36235.0,4
41766.0,4
115548.0,2
43217.0,1
22233.0,1
21769.0,1
105727.0,3
140861.0,1
41529.0,1
106121.0,4
18808.0,3
79716.0,4
89563.0,4
39565.0,2
115030.0,2
84943.0,2
96674.0,3
94659.0,2
44727.0,4
13030.0,3
29656.0,3
32845.0,4
69034.0,4
36550.0,2
102734.0,2
139187.0,4
91272.0,2
8408.0,4
9709.0,3
7643.0,1
112963.0,2
19658.0,3
103390.0,2
8696.0,2
139302.0,2
29605.0,3
35285.0,3
139327.0,1
17787.0,1
25572.0,2
70321.0,3
98830.0,3
34258.0,1
11219.0,2
88412.0,2
75425.0,3
103880.0,3
42519.0,2
12627.0,2
107802.0,1
97589.0,3
74580.0,2
89690.0,3
85345.0,3
39248.0,1
80033.0,4
25550.0,3
1153.0,2
25421.0,1
14290.0,4
41292.0,1
76293.0,1
95716.0,2
38956.0,4
70460.0,3
99408.0,2
32425.0,1
106219.0,4
78132.0,1
90980.0,1
84771.0,3
89582.0,4
15455.0,1
16747.0,1
103071.0,4
101802.0,4
83122.0,3
32935.0,4
41795.0,3
40427.0,1
92236.0,3
2857.0,1
105486.0,2
13565.0,3
29900.0,3
3110.0,4
88151.0,4
88420.0,4
20780.0,2
3254.0,1
19067.0,2
39977.0,1
9074.0,4
35542.0,2
44633.0,3
5272.0,1
108008.0,1
76114.0,2
31781.0,3
2401.0,2
140115.0,4
21998.0,4
1340.0,4
112648.0,1
110882.0,1
23181.0,2
102254.0,1
13592.0,4
5839.0,4
39669.0,3
140339.0,2
101640.0,1
91848.0,1
39077.0,1
15068.0,4
27656.0,2
28238.0,2
29328.0,4
89470.0,3
107660.0,3
97204.0,2
4723.0,1
112091.0,1
106778.0,3
99684.0,1
34636.0,4
111929.0,3
11434.0,4
111999.0,3
77061.0,3
115824.0,4
81499.0,1
76217.0,3
68984.0,3
32655.0,2
73427.0,1
34262.0,3
111580.0,1
45157.0,4
9853.0,4
91356.0,4
43336.0,2
106467.0,3
90891.0,4
9570.0,3
111735.0,2
44689.0,3
961.0,4
86518.0,4
6476.0,3
39107.0,3
86787.0,4
114589.0,3
86739.0,4
71439.0,4
23395.0,3
108860.0,4
96500.0,4
23854.0,3
87150.0,2
74830.0,2
77889.0,4
26995.0,4
90263.0,1
83503.0,1
45231.0,4
12345.0,2
4098.0,4
83393.0,1
34596.0,1
6126.0,3
23914.0,4
86468.0,2
138116.0,3
23033.0,3
109374.0,2
10743.0,1
115292.0,3
16748.0,3
39325.0,4
70155.0,1
31677.0,1
102422.0,2
97876.0,1
9801.0,4
90129.0,4
71821.0,2
44739.0,2
7510.0,1
39131.0,4
19346.0,2
82068.0,3
113270.0,3
113372.0,3
99410.0,3
46420.0,4
28535.0,3
15256.0,1
85857.0,3
17551.0,3
33838.0,2
82946.0,1
11270.0,2
139275.0,4
106215.0,3
28283.0,2
20621.0,2
106990.0,2
139657.0,1
110218.0,1
101762.0,3
68593.0,4
80885.0,1
106794.0,3
47353.0,4
89968.0,4
140011.0,1
86331.0,4
31900.0,2
34299.0,2
8825.0,4
7490.0,1
40156.0,2
109662.0,2
8553.0,4
75518.0,4
27152.0,1
39377.0,4
26633.0,1
7583.0,2
37111.0,3
42564.0,4
137338.0,3
33669.0,1
29301.0,1
78532.0,2
75701.0,1
72998.0,2
111471.0,2
39159.0,3
96330.0,1
75207.0,1
140470.0,3
5693.0,4
69907.0,2
81516.0,3
80759.0,1
16087.0,1
18666.0,3
35639.0,4
40265.0,1
15793.0,4
87632.0,2
83803.0,2
16381.0,1
45916.0,1
26134.0,1
5313.0,2
23240.0,4
98471.0,1
86002.0,3
21934.0,3
95678.0,4
94789.0,1
33424.0,4
90005.0,2
42687.0,2
25331.0,1
138535.0,3
87570.0,2
13160.0,3
44154.0,2
105371.0,3
93512.0,3
137986.0,3
139313.0,3
76182.0,2
104673.0,4
79571.0,1
101188.0,4
69462.0,3
87040.0,3
40974.0,1
69518.0,4
18862.0,1
94502.0,2
101474.0,4
96.0,1
74122.0,3
114667.0,1
32610.0,4
114477.0,3
69249.0,2
5336.0,2
101821.0,4
29197.0,2
87511.0,4
98875.0,3
138298.0,3
2013.0,1
47613.0,3
2067.0,4
114984.0,4
105596.0,1
34581.0,3
7638.0,4
114771.0,4
76461.0,1
93290.0,4
137114.0,1
25377.0,4
104799.0,4
75270.0,3
137061.0,4
90401.0,1
21411.0,4
99335.0,4
13390.0,1
107964.0,4
14702.0,2
83009.0,1
33957.0,2
24345.0,1
100074.0,3
15353.0,1
84436.0,2
20250.0,2
137913.0,4
76514.0,4
46419.0,4
113370.0,2
140725.0,2
97577.0,2
4203.0,2
88879.0,2
31323.0,4
86296.0,2
45495.0,1
31213.0,1
105456.0,2
97335.0,4
11634.0,3
83345.0,3
101250.0,4
7428.0,4
28765.0,3
27948.0,3
96182.0,1
114724.0,4
137673.0,2
30306.0,4
10039.0,3
26418.0,4
97506.0,4
9916.0,4
85596.0,2
38466.0,1
21448.0,2
10490.0,1
137813.0,3
32078.0,2
102461.0,4
107485.0,1
100455.0,4
29383.0,3
26261.0,3
111206.0,1
109091.0,4
32039.0,4
68540.0,4
114570.0,3
138102.0,3
19866.0,2
810.0,2
20546.0,3
112174.0,2
69250.0,4
82755.0,4
109057.0,2
11794.0,1
84418.0,3
